"{'tonce': '30.12.2020 21:52', 'sellsPercent': 0.3809918969052036, 'buysPercent': 0.6190081030947965, 'sellsPercentDeals': 0.12239089184060721, 'buysPercentDeals': 0.8776091081593927, 'pairSell': 757.0, 'pairBuy': 756.02, 'sellsAmountDeals': 258.0, 'buysAmountDeals': 1850.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5742485507274742, 'buysPercent': 0.42575144927252584, 'sellsPercentDeals': 0.7771929824561403, 'buysPercentDeals': 0.22280701754385965, 'pairSell': 744.4, 'pairBuy': 744.21, 'sellsAmountDeals': 886.0, 'buysAmountDeals': 254.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5645934994525815, 'buysPercent': 0.4354065005474185, 'sellsPercentDeals': 0.7751531058617673, 'buysPercentDeals': 0.22484689413823272, 'pairSell': 744.36, 'pairBuy': 744.35, 'sellsAmountDeals': 886.0, 'buysAmountDeals': 257.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5776640914007676, 'buysPercent': 0.4223359085992324, 'sellsPercentDeals': 0.7751531058617673, 'buysPercentDeals': 0.22484689413823272, 'pairSell': 744.36, 'pairBuy': 744.17, 'sellsAmountDeals': 886.0, 'buysAmountDeals': 257.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5797753764009999, 'buysPercent': 0.42022462359900015, 'sellsPercentDeals': 0.7751531058617673, 'buysPercentDeals': 0.22484689413823272, 'pairSell': 744.14, 'pairBuy': 744.02, 'sellsAmountDeals': 886.0, 'buysAmountDeals': 257.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5645934994525815, 'buysPercent': 0.4354065005474185, 'sellsPercentDeals': 0.7731239092495636, 'buysPercentDeals': 0.2268760907504363, 'pairSell': 744.51, 'pairBuy': 743.96, 'sellsAmountDeals': 886.0, 'buysAmountDeals': 260.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5797753764009999, 'buysPercent': 0.42022462359900015, 'sellsPercentDeals': 0.9558353692914866, 'buysPercentDeals': 0.04416463070851344, 'pairSell': 744.25, 'pairBuy': 744.17, 'sellsAmountDeals': 5086.0, 'buysAmountDeals': 235.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5797753764009999, 'buysPercent': 0.42022462359900015, 'sellsPercentDeals': 0.9558353692914866, 'buysPercentDeals': 0.04416463070851344, 'pairSell': 744.25, 'pairBuy': 744.1, 'sellsAmountDeals': 5086.0, 'buysAmountDeals': 235.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5888250181475742, 'buysPercent': 0.4111749818524259, 'sellsPercentDeals': 0.9621899059024808, 'buysPercentDeals': 0.037810094097519245, 'pairSell': 744.25, 'pairBuy': 743.97, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 221.0}"
"{'tonce': '31.12.2020 5:6', 'sellsPercent': 0.5895153723542557, 'buysPercent': 0.4104846276457444, 'sellsPercentDeals': 0.9621899059024808, 'buysPercentDeals': 0.037810094097519245, 'pairSell': 743.98, 'pairBuy': 743.78, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 221.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5618087244624627, 'buysPercent': 0.4381912755375374, 'sellsPercentDeals': 0.9620253164556962, 'buysPercentDeals': 0.0379746835443038, 'pairSell': 744.0, 'pairBuy': 743.78, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 222.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5656575936794412, 'buysPercent': 0.43434240632055876, 'sellsPercentDeals': 0.9620253164556962, 'buysPercentDeals': 0.0379746835443038, 'pairSell': 744.0, 'pairBuy': 743.91, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 222.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.583496478751351, 'buysPercent': 0.416503521248649, 'sellsPercentDeals': 0.9616963064295485, 'buysPercentDeals': 0.038303693570451436, 'pairSell': 744.0, 'pairBuy': 743.82, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 224.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5683261342733944, 'buysPercent': 0.43167386572660554, 'sellsPercentDeals': 0.9616963064295485, 'buysPercentDeals': 0.038303693570451436, 'pairSell': 744.0, 'pairBuy': 743.84, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 224.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5683261342733944, 'buysPercent': 0.43167386572660554, 'sellsPercentDeals': 0.9616963064295485, 'buysPercentDeals': 0.038303693570451436, 'pairSell': 744.0, 'pairBuy': 743.84, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 224.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5683261342733944, 'buysPercent': 0.43167386572660554, 'sellsPercentDeals': 0.9612032131259614, 'buysPercentDeals': 0.038796786874038626, 'pairSell': 744.0, 'pairBuy': 743.84, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 227.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5681133043481518, 'buysPercent': 0.4318866956518483, 'sellsPercentDeals': 0.9612032131259614, 'buysPercentDeals': 0.038796786874038626, 'pairSell': 743.97, 'pairBuy': 743.96, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 227.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5623202265516116, 'buysPercent': 0.4376797734483883, 'sellsPercentDeals': 0.9612032131259614, 'buysPercentDeals': 0.038796786874038626, 'pairSell': 743.97, 'pairBuy': 743.96, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 227.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5747332221102996, 'buysPercent': 0.42526677788970035, 'sellsPercentDeals': 0.9612032131259614, 'buysPercentDeals': 0.038796786874038626, 'pairSell': 743.97, 'pairBuy': 743.96, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 227.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5681164042566432, 'buysPercent': 0.4318835957433568, 'sellsPercentDeals': 0.9612032131259614, 'buysPercentDeals': 0.038796786874038626, 'pairSell': 743.97, 'pairBuy': 743.87, 'sellsAmountDeals': 5624.0, 'buysAmountDeals': 227.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.5645191154034157, 'buysPercent': 0.43548088459658424, 'sellsPercentDeals': 0.9513902780556112, 'buysPercentDeals': 0.04860972194438888, 'pairSell': 743.27, 'pairBuy': 743.26, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:7', 'sellsPercent': 0.55374463047009, 'buysPercent': 0.44625536952990996, 'sellsPercentDeals': 0.9513902780556112, 'buysPercentDeals': 0.04860972194438888, 'pairSell': 743.33, 'pairBuy': 743.26, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.567881103967871, 'buysPercent': 0.432118896032129, 'sellsPercentDeals': 0.9513902780556112, 'buysPercentDeals': 0.04860972194438888, 'pairSell': 743.33, 'pairBuy': 743.32, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9525335469657521, 'buysPercentDeals': 0.04746645303424795, 'pairSell': 743.33, 'pairBuy': 743.04, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 237.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5730605021743961, 'buysPercent': 0.4269394978256039, 'sellsPercentDeals': 0.9515806322529011, 'buysPercentDeals': 0.04841936774709884, 'pairSell': 742.91, 'pairBuy': 742.69, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 242.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5653438449253124, 'buysPercent': 0.43465615507468763, 'sellsPercentDeals': 0.9515806322529011, 'buysPercentDeals': 0.04841936774709884, 'pairSell': 742.91, 'pairBuy': 742.73, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 242.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5651668597188743, 'buysPercent': 0.43483314028112574, 'sellsPercentDeals': 0.9513902780556112, 'buysPercentDeals': 0.04860972194438888, 'pairSell': 742.91, 'pairBuy': 742.73, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5511899673312368, 'buysPercent': 0.4488100326687632, 'sellsPercentDeals': 0.9513902780556112, 'buysPercentDeals': 0.04860972194438888, 'pairSell': 743.32, 'pairBuy': 742.83, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5653438449253124, 'buysPercent': 0.43465615507468763, 'sellsPercentDeals': 0.9513902780556112, 'buysPercentDeals': 0.04860972194438888, 'pairSell': 742.89, 'pairBuy': 742.86, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5730605021743961, 'buysPercent': 0.4269394978256039, 'sellsPercentDeals': 0.9515806322529011, 'buysPercentDeals': 0.04841936774709884, 'pairSell': 742.99, 'pairBuy': 742.91, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 242.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5653438449253124, 'buysPercent': 0.43465615507468763, 'sellsPercentDeals': 0.9515806322529011, 'buysPercentDeals': 0.04841936774709884, 'pairSell': 742.99, 'pairBuy': 742.86, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 242.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5653438449253124, 'buysPercent': 0.43465615507468763, 'sellsPercentDeals': 0.9515806322529011, 'buysPercentDeals': 0.04841936774709884, 'pairSell': 743.18, 'pairBuy': 743.14, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 242.0}"
"{'tonce': '31.12.2020 5:8', 'sellsPercent': 0.5511899673312368, 'buysPercent': 0.4488100326687632, 'sellsPercentDeals': 0.9508196721311475, 'buysPercentDeals': 0.04918032786885246, 'pairSell': 743.18, 'pairBuy': 743.14, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 246.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5511899673312368, 'buysPercent': 0.4488100326687632, 'sellsPercentDeals': 0.9508196721311475, 'buysPercentDeals': 0.04918032786885246, 'pairSell': 743.18, 'pairBuy': 743.14, 'sellsAmountDeals': 4756.0, 'buysAmountDeals': 246.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5554316432535422, 'buysPercent': 0.4445683567464578, 'sellsPercentDeals': 0.9481689013408044, 'buysPercentDeals': 0.05183109865919552, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 4738.0, 'buysAmountDeals': 259.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5695562171465786, 'buysPercent': 0.4304437828534214, 'sellsPercentDeals': 0.9481689013408044, 'buysPercentDeals': 0.05183109865919552, 'pairSell': 743.15, 'pairBuy': 742.99, 'sellsAmountDeals': 4738.0, 'buysAmountDeals': 259.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5695562171465786, 'buysPercent': 0.4304437828534214, 'sellsPercentDeals': 0.9481689013408044, 'buysPercentDeals': 0.05183109865919552, 'pairSell': 743.15, 'pairBuy': 742.99, 'sellsAmountDeals': 4738.0, 'buysAmountDeals': 259.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5695562171465786, 'buysPercent': 0.4304437828534214, 'sellsPercentDeals': 0.9485485485485485, 'buysPercentDeals': 0.051451451451451455, 'pairSell': 743.15, 'pairBuy': 742.88, 'sellsAmountDeals': 4738.0, 'buysAmountDeals': 257.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9485485485485485, 'buysPercentDeals': 0.051451451451451455, 'pairSell': 742.89, 'pairBuy': 742.88, 'sellsAmountDeals': 4738.0, 'buysAmountDeals': 257.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9485485485485485, 'buysPercentDeals': 0.051451451451451455, 'pairSell': 743.09, 'pairBuy': 743.08, 'sellsAmountDeals': 4738.0, 'buysAmountDeals': 257.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5584202414076106, 'buysPercent': 0.44157975859238946, 'sellsPercentDeals': 0.9575174825174825, 'buysPercentDeals': 0.04248251748251748, 'pairSell': 743.09, 'pairBuy': 743.08, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9575174825174825, 'buysPercentDeals': 0.04248251748251748, 'pairSell': 743.09, 'pairBuy': 742.96, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 243.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9578523959426373, 'buysPercentDeals': 0.04214760405736272, 'pairSell': 743.09, 'pairBuy': 743.08, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 241.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5423548898842852, 'buysPercent': 0.4576451101157148, 'sellsPercentDeals': 0.9578523959426373, 'buysPercentDeals': 0.04214760405736272, 'pairSell': 743.09, 'pairBuy': 743.08, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 241.0}"
"{'tonce': '31.12.2020 5:9', 'sellsPercent': 0.5555621938104911, 'buysPercent': 0.4444378061895089, 'sellsPercentDeals': 0.9578523959426373, 'buysPercentDeals': 0.04214760405736272, 'pairSell': 743.09, 'pairBuy': 743.08, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 241.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9578523959426373, 'buysPercentDeals': 0.04214760405736272, 'pairSell': 743.09, 'pairBuy': 743.08, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 241.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5645246151106507, 'buysPercent': 0.4354753848893494, 'sellsPercentDeals': 0.9578523959426373, 'buysPercentDeals': 0.04214760405736272, 'pairSell': 743.09, 'pairBuy': 742.85, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 241.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.9573501136165006, 'buysPercentDeals': 0.04264988638349939, 'pairSell': 743.09, 'pairBuy': 742.91, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 244.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5645246151106507, 'buysPercent': 0.4354753848893494, 'sellsPercentDeals': 0.9573501136165006, 'buysPercentDeals': 0.04264988638349939, 'pairSell': 743.09, 'pairBuy': 742.83, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 244.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5794876695027918, 'buysPercent': 0.4205123304972082, 'sellsPercentDeals': 0.9573501136165006, 'buysPercentDeals': 0.04264988638349939, 'pairSell': 742.73, 'pairBuy': 742.67, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 244.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.556595265837736, 'buysPercent': 0.44340473416226395, 'sellsPercentDeals': 0.9570155512842915, 'buysPercentDeals': 0.04298444871570854, 'pairSell': 743.04, 'pairBuy': 742.72, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 246.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5521970931264216, 'buysPercent': 0.44780290687357843, 'sellsPercentDeals': 0.9570155512842915, 'buysPercentDeals': 0.04298444871570854, 'pairSell': 743.15, 'pairBuy': 743.06, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 246.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5379649856202166, 'buysPercent': 0.46203501437978345, 'sellsPercentDeals': 0.9561801675977654, 'buysPercentDeals': 0.04381983240223464, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 251.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5379649856202166, 'buysPercent': 0.46203501437978345, 'sellsPercentDeals': 0.9561801675977654, 'buysPercentDeals': 0.04381983240223464, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 251.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5379649856202166, 'buysPercent': 0.46203501437978345, 'sellsPercentDeals': 0.9561801675977654, 'buysPercentDeals': 0.04381983240223464, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 251.0}"
"{'tonce': '31.12.2020 5:10', 'sellsPercent': 0.5554316432535422, 'buysPercent': 0.4445683567464578, 'sellsPercentDeals': 0.9561801675977654, 'buysPercentDeals': 0.04381983240223464, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 5477.0, 'buysAmountDeals': 251.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5783679562134594, 'buysPercent': 0.4216320437865406, 'sellsPercentDeals': 0.8286826735885788, 'buysPercentDeals': 0.17131732641142117, 'pairSell': 743.14, 'pairBuy': 743.03, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 264.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5567730037840686, 'buysPercent': 0.4432269962159314, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.14, 'pairBuy': 743.1, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5379649856202166, 'buysPercent': 0.46203501437978345, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5379649856202166, 'buysPercent': 0.46203501437978345, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5554316432535422, 'buysPercent': 0.4445683567464578, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5554316432535422, 'buysPercent': 0.4445683567464578, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5554316432535422, 'buysPercent': 0.4445683567464578, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5379649856202166, 'buysPercent': 0.46203501437978345, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5398739866889569, 'buysPercent': 0.46012601331104314, 'sellsPercentDeals': 0.8270725388601037, 'buysPercentDeals': 0.17292746113989638, 'pairSell': 743.15, 'pairBuy': 743.14, 'sellsAmountDeals': 1277.0, 'buysAmountDeals': 267.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5595222414207235, 'buysPercent': 0.44047775857927646, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.54, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:11', 'sellsPercent': 0.5597390920154095, 'buysPercent': 0.44026090798459044, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.54, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5597390920154095, 'buysPercent': 0.44026090798459044, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.6, 'pairBuy': 743.59, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5820725288366206, 'buysPercent': 0.4179274711633793, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.6, 'pairBuy': 743.59, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5820725288366206, 'buysPercent': 0.4179274711633793, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.6, 'pairBuy': 743.59, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5595222414207235, 'buysPercent': 0.44047775857927646, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.6, 'pairBuy': 743.59, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5838169544312536, 'buysPercent': 0.4161830455687464, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.84, 'pairBuy': 743.78, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5716315593657729, 'buysPercent': 0.428368440634227, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.84, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5722070331623622, 'buysPercent': 0.42779296683763773, 'sellsPercentDeals': 0.2110825478434733, 'buysPercentDeals': 0.7889174521565268, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2762.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5722070331623622, 'buysPercent': 0.42779296683763773, 'sellsPercentDeals': 0.21114285714285713, 'buysPercentDeals': 0.7888571428571428, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2761.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5719916278299365, 'buysPercent': 0.4280083721700635, 'sellsPercentDeals': 0.21114285714285713, 'buysPercentDeals': 0.7888571428571428, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2761.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5719916278299365, 'buysPercent': 0.4280083721700635, 'sellsPercentDeals': 0.21114285714285713, 'buysPercentDeals': 0.7888571428571428, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2761.0}"
"{'tonce': '31.12.2020 5:12', 'sellsPercent': 0.5595222414207235, 'buysPercent': 0.44047775857927646, 'sellsPercentDeals': 0.21114285714285713, 'buysPercentDeals': 0.7888571428571428, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2761.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5595222414207235, 'buysPercent': 0.44047775857927646, 'sellsPercentDeals': 0.210781517398745, 'buysPercentDeals': 0.789218482601255, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2767.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5597390920154095, 'buysPercent': 0.44026090798459044, 'sellsPercentDeals': 0.210781517398745, 'buysPercentDeals': 0.789218482601255, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2767.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5595222414207235, 'buysPercent': 0.44047775857927646, 'sellsPercentDeals': 0.2109620325435341, 'buysPercentDeals': 0.7890379674564659, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2764.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5597390920154095, 'buysPercent': 0.44026090798459044, 'sellsPercentDeals': 0.2109620325435341, 'buysPercentDeals': 0.7890379674564659, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2764.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5730605021743961, 'buysPercent': 0.4269394978256039, 'sellsPercentDeals': 0.21090182648401826, 'buysPercentDeals': 0.7890981735159818, 'pairSell': 743.72, 'pairBuy': 743.47, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2765.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5511899673312368, 'buysPercent': 0.4488100326687632, 'sellsPercentDeals': 0.21090182648401826, 'buysPercentDeals': 0.7890981735159818, 'pairSell': 743.48, 'pairBuy': 743.18, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2765.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5653438449253124, 'buysPercent': 0.43465615507468763, 'sellsPercentDeals': 0.21090182648401826, 'buysPercentDeals': 0.7890981735159818, 'pairSell': 743.22, 'pairBuy': 743.07, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2765.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5653438449253124, 'buysPercent': 0.43465615507468763, 'sellsPercentDeals': 0.21066134549600912, 'buysPercentDeals': 0.7893386545039909, 'pairSell': 743.27, 'pairBuy': 743.16, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2769.0}"
"{'tonce': '31.12.2020 5:13', 'sellsPercent': 0.5511899673312368, 'buysPercent': 0.4488100326687632, 'sellsPercentDeals': 0.21066134549600912, 'buysPercentDeals': 0.7893386545039909, 'pairSell': 743.27, 'pairBuy': 743.16, 'sellsAmountDeals': 739.0, 'buysAmountDeals': 2769.0}"
